COMMENT,,,ValveAlarm$NXV446-91 - TK446 Jacket glycol shutoff valve$N Button 2 Failure,,ValveAlarms[090].9
COMMENT,,,ValveAlarm$NXV446-91 - TK446 Jacket glycol shutoff valve$N Actuation Timeout,,ValveAlarms[090].10
COMMENT,,,ValveAlarm$NXV446-91 - TK446 Jacket glycol shutoff valve$N Multiple Solenoid ON,,ValveAlarms[090].11
COMMENT,,,ValveAlarm$NXV446-91 - TK446 Jacket glycol shutoff valve$N Spare,,ValveAlarms[090].12
COMMENT,,,ValveAlarm$NXV446-91 - TK446 Jacket glycol shutoff valve$N Spare,,ValveAlarms[090].13
COMMENT,,,ValveAlarm$NXV446-91 - TK446 Jacket glycol shutoff valve$N Spare,,ValveAlarms[090].14
COMMENT,,,ValveAlarm$NXV446-91 - TK446 Jacket glycol shutoff valve$N Spare,,ValveAlarms[090].15
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Valve Alarm,,ValveAlarms[091]
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Not Closing,,ValveAlarms[091].0
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Not Opening,,ValveAlarms[091].1
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Lower Seat Not Lifting,,ValveAlarms[091].2
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Upper Seat Not Lifting,,ValveAlarms[091].3
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N CheckSum Error,,ValveAlarms[091].4
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Position Overrange,,ValveAlarms[091].5
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N No DeviceNet,,ValveAlarms[091].6
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N TX RX Error,,ValveAlarms[091].7
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Button 1 Failure,,ValveAlarms[091].8
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Button 2 Failure,,ValveAlarms[091].9
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Actuation Timeout,,ValveAlarms[091].10
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Multiple Solenoid ON,,ValveAlarms[091].11
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Spare,,ValveAlarms[091].12
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Spare,,ValveAlarms[091].13
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Spare,,ValveAlarms[091].14
COMMENT,,,ValveAlarm$NXV104-23 - Unloading bay water flush valve on VM4$N Spare,,ValveAlarms[091].15
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Valve Alarm,,ValveAlarms[093]
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Not Closing,,ValveAlarms[093].0
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Not Opening,,ValveAlarms[093].1
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Lower Seat Not Lifting,,ValveAlarms[093].2
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Upper Seat Not Lifting,,ValveAlarms[093].3
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N CheckSum Error,,ValveAlarms[093].4
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Position Overrange,,ValveAlarms[093].5
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N No DeviceNet,,ValveAlarms[093].6
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N TX RX Error,,ValveAlarms[093].7
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Button 1 Failure,,ValveAlarms[093].8
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Button 2 Failure,,ValveAlarms[093].9
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Actuation Timeout,,ValveAlarms[093].10
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Multiple Solenoid ON,,ValveAlarms[093].11
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Spare,,ValveAlarms[093].12
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Spare,,ValveAlarms[093].13
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Spare,,ValveAlarms[093].14
COMMENT,,,ValveAlarm$NXV323-30 - TK323 (Mackamine) Inlet valve$N Spare,,ValveAlarms[093].15
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Valve Alarm,,ValveAlarms[094]
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Not Closing,,ValveAlarms[094].0
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Not Opening,,ValveAlarms[094].1
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Lower Seat Not Lifting,,ValveAlarms[094].2
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Upper Seat Not Lifting,,ValveAlarms[094].3
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N CheckSum Error,,ValveAlarms[094].4
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Position Overrange,,ValveAlarms[094].5
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N No DeviceNet,,ValveAlarms[094].6
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N TX RX Error,,ValveAlarms[094].7
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Button 1 Failure,,ValveAlarms[094].8
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Button 2 Failure,,ValveAlarms[094].9
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Actuation Timeout,,ValveAlarms[094].10
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Multiple Solenoid ON,,ValveAlarms[094].11
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Spare,,ValveAlarms[094].12
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Spare,,ValveAlarms[094].13
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Spare,,ValveAlarms[094].14
COMMENT,,,ValveAlarm$NXV324-60 - Transfer Valve for TK324 - Ammonyx LMDO - Ammonyx LMDO Pipe.$N Spare,,ValveAlarms[094].15
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Valve Alarm,,ValveAlarms[095]
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Not Closing,,ValveAlarms[095].0
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Not Opening,,ValveAlarms[095].1
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Lower Seat Not Lifting,,ValveAlarms[095].2
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Upper Seat Not Lifting,,ValveAlarms[095].3
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N CheckSum Error,,ValveAlarms[095].4
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Position Overrange,,ValveAlarms[095].5
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N No DeviceNet,,ValveAlarms[095].6
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N TX RX Error,,ValveAlarms[095].7
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Button 1 Failure,,ValveAlarms[095].8
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Button 2 Failure,,ValveAlarms[095].9
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Actuation Timeout,,ValveAlarms[095].10
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Multiple Solenoid ON,,ValveAlarms[095].11
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Spare,,ValveAlarms[095].12
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Spare,,ValveAlarms[095].13
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Spare,,ValveAlarms[095].14
COMMENT,,,ValveAlarm$NXV325-30 - TK325 (Glycerin) Inlet Vavle$N Spare,,ValveAlarms[095].15
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Valve Alarm,,ValveAlarms[110]
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Not Closing,,ValveAlarms[110].0
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Not Opening,,ValveAlarms[110].1
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Lower Seat Not Lifting,,ValveAlarms[110].2
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Upper Seat Not Lifting,,ValveAlarms[110].3
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N CheckSum Error,,ValveAlarms[110].4
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Position Overrange,,ValveAlarms[110].5
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N No DeviceNet,,ValveAlarms[110].6
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N TX RX Error,,ValveAlarms[110].7
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Button 1 Failure,,ValveAlarms[110].8
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Button 2 Failure,,ValveAlarms[110].9
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Actuation Timeout,,ValveAlarms[110].10
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Multiple Solenoid ON,,ValveAlarms[110].11
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Spare,,ValveAlarms[110].12
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Spare,,ValveAlarms[110].13
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Spare,,ValveAlarms[110].14
COMMENT,,,ValveAlarm$NXV441-06 - TK441 Discharge drain valve$N Spare,,ValveAlarms[110].15
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Valve Alarm,,ValveAlarms[111]
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Not Closing,,ValveAlarms[111].0
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Not Opening,,ValveAlarms[111].1
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Lower Seat Not Lifting,,ValveAlarms[111].2
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Upper Seat Not Lifting,,ValveAlarms[111].3
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N CheckSum Error,,ValveAlarms[111].4
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Position Overrange,,ValveAlarms[111].5
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N No DeviceNet,,ValveAlarms[111].6
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N TX RX Error,,ValveAlarms[111].7
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Button 1 Failure,,ValveAlarms[111].8
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Button 2 Failure,,ValveAlarms[111].9
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Actuation Timeout,,ValveAlarms[111].10
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Multiple Solenoid ON,,ValveAlarms[111].11
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Spare,,ValveAlarms[111].12
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Spare,,ValveAlarms[111].13
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Spare,,ValveAlarms[111].14
COMMENT,,,ValveAlarm$NXV442-06 - TK442 Discharge drain valve$N Spare,,ValveAlarms[111].15
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Valve Alarm,,ValveAlarms[112]
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Not Closing,,ValveAlarms[112].0
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Not Opening,,ValveAlarms[112].1
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Lower Seat Not Lifting,,ValveAlarms[112].2
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Upper Seat Not Lifting,,ValveAlarms[112].3
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N CheckSum Error,,ValveAlarms[112].4
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Position Overrange,,ValveAlarms[112].5
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N No DeviceNet,,ValveAlarms[112].6
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N TX RX Error,,ValveAlarms[112].7
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Button 1 Failure,,ValveAlarms[112].8
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Button 2 Failure,,ValveAlarms[112].9
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Actuation Timeout,,ValveAlarms[112].10
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Multiple Solenoid ON,,ValveAlarms[112].11
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Spare,,ValveAlarms[112].12
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Spare,,ValveAlarms[112].13
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Spare,,ValveAlarms[112].14
COMMENT,,,ValveAlarm$NXV443-06 - TK443 Discharge drain valve$N Spare,,ValveAlarms[112].15
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Valve Alarm,,ValveAlarms[113]
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Not Closing,,ValveAlarms[113].0
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Not Opening,,ValveAlarms[113].1
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Lower Seat Not Lifting,,ValveAlarms[113].2
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Upper Seat Not Lifting,,ValveAlarms[113].3
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N CheckSum Error,,ValveAlarms[113].4
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Position Overrange,,ValveAlarms[113].5
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N No DeviceNet,,ValveAlarms[113].6
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N TX RX Error,,ValveAlarms[113].7
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Button 1 Failure,,ValveAlarms[113].8
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Button 2 Failure,,ValveAlarms[113].9
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Actuation Timeout,,ValveAlarms[113].10
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Multiple Solenoid ON,,ValveAlarms[113].11
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Spare,,ValveAlarms[113].12
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Spare,,ValveAlarms[113].13
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Spare,,ValveAlarms[113].14
COMMENT,,,ValveAlarm$NXV444-06 - TK444 Discharge drain valve$N Spare,,ValveAlarms[113].15
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Valve Alarm,,ValveAlarms[114]
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Not Closing,,ValveAlarms[114].0
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Not Opening,,ValveAlarms[114].1
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Lower Seat Not Lifting,,ValveAlarms[114].2
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Upper Seat Not Lifting,,ValveAlarms[114].3
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N CheckSum Error,,ValveAlarms[114].4
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Position Overrange,,ValveAlarms[114].5
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N No DeviceNet,,ValveAlarms[114].6
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N TX RX Error,,ValveAlarms[114].7
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Button 1 Failure,,ValveAlarms[114].8
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Button 2 Failure,,ValveAlarms[114].9
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Actuation Timeout,,ValveAlarms[114].10
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Multiple Solenoid ON,,ValveAlarms[114].11
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Spare,,ValveAlarms[114].12
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Spare,,ValveAlarms[114].13
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Spare,,ValveAlarms[114].14
COMMENT,,,ValveAlarm$NXV445-06 - TK445 Discharge drain valve$N Spare,,ValveAlarms[114].15
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Valve Alarm,,ValveAlarms[115]
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Not Closing,,ValveAlarms[115].0
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Not Opening,,ValveAlarms[115].1
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Lower Seat Not Lifting,,ValveAlarms[115].2
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Upper Seat Not Lifting,,ValveAlarms[115].3
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N CheckSum Error,,ValveAlarms[115].4
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Position Overrange,,ValveAlarms[115].5
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N No DeviceNet,,ValveAlarms[115].6
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N TX RX Error,,ValveAlarms[115].7
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Button 1 Failure,,ValveAlarms[115].8
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Button 2 Failure,,ValveAlarms[115].9
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Actuation Timeout,,ValveAlarms[115].10
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Multiple Solenoid ON,,ValveAlarms[115].11
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Spare,,ValveAlarms[115].12
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Spare,,ValveAlarms[115].13
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Spare,,ValveAlarms[115].14
COMMENT,,,ValveAlarm$NXV446-06 - TK445 Discharge drain valve$N Spare,,ValveAlarms[115].15
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Valve Alarm,,ValveAlarms[119]
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Not Closing,,ValveAlarms[119].0
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Not Opening,,ValveAlarms[119].1
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Lower Seat Not Lifting,,ValveAlarms[119].2
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Upper Seat Not Lifting,,ValveAlarms[119].3
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N CheckSum Error,,ValveAlarms[119].4
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Position Overrange,,ValveAlarms[119].5
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N No DeviceNet,,ValveAlarms[119].6
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N TX RX Error,,ValveAlarms[119].7
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Button 1 Failure,,ValveAlarms[119].8
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Button 2 Failure,,ValveAlarms[119].9
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Actuation Timeout,,ValveAlarms[119].10
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Multiple Solenoid ON,,ValveAlarms[119].11
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Spare,,ValveAlarms[119].12
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Spare,,ValveAlarms[119].13
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Spare,,ValveAlarms[119].14
COMMENT,,,ValveAlarm$NXV343-04 - TK343 (Betaine) discharge valve to VM4$N Spare,,ValveAlarms[119].15
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Valve Alarm,,ValveAlarms[120]
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Not Closing,,ValveAlarms[120].0
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Not Opening,,ValveAlarms[120].1
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Lower Seat Not Lifting,,ValveAlarms[120].2
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Upper Seat Not Lifting,,ValveAlarms[120].3
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N CheckSum Error,,ValveAlarms[120].4
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Position Overrange,,ValveAlarms[120].5
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N No DeviceNet,,ValveAlarms[120].6
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N TX RX Error,,ValveAlarms[120].7
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Button 1 Failure,,ValveAlarms[120].8
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Button 2 Failure,,ValveAlarms[120].9
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Actuation Timeout,,ValveAlarms[120].10
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Multiple Solenoid ON,,ValveAlarms[120].11
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Spare,,ValveAlarms[120].12
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Spare,,ValveAlarms[120].13
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Spare,,ValveAlarms[120].14
COMMENT,,,ValveAlarm$NXV343-14 - Pump 343-14 CIP bypass valve$N Spare,,ValveAlarms[120].15
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N Valve Alarm,,ValveAlarms[126]
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N Not Closing,,ValveAlarms[126].0
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N Not Opening,,ValveAlarms[126].1
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N Lower Seat Not Lifting,,ValveAlarms[126].2
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N Upper Seat Not Lifting,,ValveAlarms[126].3
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N CheckSum Error,,ValveAlarms[126].4
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N Position Overrange,,ValveAlarms[126].5
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N No DeviceNet,,ValveAlarms[126].6
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N TX RX Error,,ValveAlarms[126].7
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N Button 1 Failure,,ValveAlarms[126].8
COMMENT,,,ValveAlarm$NXV315-05 - TK315 (Premix) discharge valve$N Button 2 Failure,,ValveAlarms[126].9
